processed_m4439_ME11_HV0_test40_SRCoff_170714_025611_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
33802	751	2074	69410	20657	22335	24630	0	1015	1036	962	2975	66430	56149	113083	13261	244	13149	112	12653	12905	496	244	85	337	38	13149	581	13149	2079	1648	431	11501	1648	116191	13349	13155	41794	2079	1648	104802	0	0	0	0	0
23675	21	0	136838	37715	43172	50617	0	2360	2127	2079	6520	130316	136565	169399	273	0	9	264	9	9	0	0	0	0	0	9	0	9	0	0	0	9	0	253166	13622	13164	65484	2079	1648	252852	0	0	0	0	0
34676	742	2214	69763	20958	22564	24400	0	1009	1079	944	2981	66776	55871	114632	13892	264	13763	129	13262	13499	501	264	90	327	52	13763	591	13763	2221	1767	454	11996	1767	323042	27514	26927	100175	204	3415	307236	0	0	0	0	0
23970	10	0	137918	38001	43308	51246	0	2282	2235	2103	6567	131350	137625	170652	293	0	11	282	10	11	1	0	0	1	0	11	1	11	0	0	0	11	0	461069	27807	26938	124163	204	3415	455275	0	0	0	0	0
33468	752	2167	69063	20492	22300	24468	0	1071	996	950	2969	66089	55907	112254	13156	229	13024	132	12532	12795	492	229	68	331	46	13024	560	13024	2171	1711	460	11313	1711	530244	40963	39962	157642	2375	1030	509659	0	0	0	0	0
23590	15	0	137685	37893	43417	51025	0	2402	2240	2031	6626	131056	137458	170383	227	0	8	219	8	8	0	0	0	0	0	8	0	8	0	0	0	8	0	668036	41190	39970	181250	2375	1030	657686	0	0	0	0	0
32632	703	2035	68316	20313	22049	24229	0	1007	935	925	2831	65484	55907	110227	12409	235	12278	131	11815	12043	463	235	82	310	49	12278	545	12278	2042	1551	491	10727	1551	736466	53599	52248	213903	321	2581	712060	0	0	0	0	0
23810	15	0	137573	37863	43251	51133	0	2341	2222	2046	6545	131028	137337	170120	236	0	6	230	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	874160	53835	52254	237732	321	2581	860109	0	0	0	0	0
33789	770	2200	69370	20733	22471	24397	0	1045	1008	940	2946	66416	56026	113224	13344	222	13237	107	12719	13015	518	222	68	364	33	13237	586	13237	2209	1744	465	11493	1744	943641	67180	65491	271539	2530	229	914494	0	0	0	0	0
23631	22	0	136803	37656	42834	50882	0	2368	2194	2169	6672	130130	136560	169146	243	0	4	239	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	1080564	67423	65495	295189	2530	229	1062544	0	0	0	0	0
34337	811	2129	69760	20557	22675	24791	0	1010	964	958	2894	66859	56355	113857	13405	276	13286	119	12764	13010	522	276	100	346	48	13286	622	13286	2136	1613	523	11673	1613	1150422	80828	78781	329544	570	1842	1116917	0	0	0	0	0
23462	26	0	137340	37901	43281	50906	0	2303	2169	2115	6543	130796	137092	169846	248	0	9	239	8	9	1	0	0	1	0	9	1	9	0	0	0	9	0	1287899	81076	78790	353020	570	1842	1264955	0	0	0	0	0
33522	702	2127	68851	20321	22562	24174	0	1067	973	917	2921	65926	55716	111990	13135	221	13027	108	12565	12806	462	221	76	317	49	13027	538	13027	2129	1627	502	11400	1627	1356871	94212	91818	386557	2700	3470	1319340	0	0	0	0	0
23725	19	0	137507	37859	43236	51142	0	2368	2081	2113	6525	130981	137263	169656	244	1	10	234	10	9	0	1	1	0	0	10	1	10	0	0	0	10	0	1494493	94456	91828	410297	2700	3470	1467367	0	0	0	0	0
33771	723	2084	68855	20580	22182	24222	0	1016	1063	953	2992	65858	55701	112223	13154	232	13032	122	12559	12800	473	232	82	323	57	13032	555	13032	2092	1605	487	11427	1605	1563470	107610	104860	444088	696	979	1521752	0	0	0	0	0
23702	21	0	136945	37367	43061	51205	0	2330	2188	2056	6530	130413	136698	169348	247	0	12	235	12	12	0	0	0	0	0	12	0	12	0	0	0	12	0	1700522	107857	104872	467811	696	979	1669801	0	0	0	0	0
34539	756	2155	69879	20757	22855	24372	0	1084	1043	998	3084	66789	56365	114212	13514	253	13370	144	12854	13117	516	253	90	353	64	13370	606	13370	2162	1671	491	11699	1671	1770482	121371	118242	502374	2858	2650	1724175	0	0	0	0	0
23493	9	0	138018	37814	43447	51496	0	2283	2223	2083	6533	131484	137779	170660	239	0	7	232	7	7	0	0	0	0	0	7	0	7	0	0	0	7	0	1908603	121610	118249	525891	2858	2650	1872224	0	0	0	0	0
35376	831	2274	70148	20991	22630	24713	0	999	1056	967	2972	67164	56004	115627	14144	285	14012	132	13453	13727	559	285	88	362	60	14012	647	14012	2281	1770	511	12242	1770	1978869	135755	132262	561293	1043	324	1926585	0	0	0	0	0
23616	20	0	137558	38131	43557	50565	0	2324	2184	2085	6546	131009	137301	170113	257	0	8	249	8	8	0	0	0	0	0	8	0	8	0	0	0	8	0	2116546	136013	132270	584933	1043	324	2074647	0	0	0	0	0
34088	768	2194	69707	20975	22195	24698	0	1049	1017	940	2964	66739	56283	113713	13424	248	13291	133	12783	13043	508	248	104	364	47	13291	612	13291	2198	1731	467	11560	1731	2186365	149438	145561	619047	3241	2055	2129008	0	0	0	0	0
23862	20	0	137370	38020	43268	50708	0	2368	2196	2106	6622	130748	137109	170053	262	0	5	257	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	2323843	149700	145566	642928	3241	2055	2277059	0	0	0	0	0
34282	761	2144	69798	20416	22694	24710	0	1071	1089	937	3057	66738	56153	114442	13645	259	13517	128	13008	13258	509	259	83	333	50	13517	592	13517	2150	1649	501	11868	1649	2393741	163345	159083	677237	1295	3704	2331431	0	0	0	0	0
23645	11	0	137746	38048	43168	51193	0	2400	2213	2026	6571	131171	137513	170469	233	0	9	224	9	9	0	0	0	0	0	9	0	9	0	0	0	9	0	2531593	163578	159092	700900	1295	3704	2479471	0	0	0	0	0
33916	711	2158	69650	20918	22456	24485	0	1019	1015	984	2975	66673	56281	113705	13369	229	13247	122	12775	13018	472	229	74	317	42	13247	546	13247	2164	1697	467	11550	1697	2601350	176947	172339	734837	3459	1305	2533854	0	0	0	0	0
23586	15	0	137988	37825	43244	51642	0	2382	2210	2036	6579	131409	137722	170652	266	0	13	253	11	13	2	0	0	2	0	13	2	13	0	0	0	13	0	2739450	177213	172352	758444	3459	1305	2681894	0	0	0	0	0
35494	817	2252	70471	20941	22909	24785	0	1029	1078	951	3015	67449	56441	115990	14030	268	13895	135	13369	13627	526	268	87	345	51	13895	613	13895	2259	1798	461	12097	1798	2810052	191243	186247	793964	1622	3103	2736277	0	0	0	0	0
23735	8	0	137334	37512	43202	51183	0	2364	2223	2182	6717	130613	137091	169808	243	0	7	236	7	7	0	0	0	0	0	7	0	7	0	0	0	7	0	2947489	191487	186254	817728	1622	3103	2884315	0	0	0	0	0
34075	750	2201	69854	20834	22321	24936	0	1062	1010	894	2929	66921	56410	113662	13444	259	13317	127	12808	13058	509	259	91	341	61	13317	600	13317	2207	1711	496	11606	1711	3017473	204931	199571	851818	3829	718	2938690	0	0	0	0	0
23398	11	0	137803	37881	43490	51167	0	2357	2199	2016	6521	131280	137539	170149	264	0	10	254	10	10	0	0	0	0	0	10	0	10	0	0	0	10	0	3155399	205195	199581	875230	3829	718	3086740	0	0	0	0	0
34591	753	2239	69751	20852	22538	24592	0	1091	975	930	2963	66777	56034	114260	13717	262	13589	128	13079	13327	510	262	84	332	52	13589	594	13589	2247	1752	495	11837	1752	3225264	218912	213170	909841	1980	2470	3141111	0	0	0	0	0
23675	12	0	137494	37901	43219	51095	0	2314	2184	2067	6526	130966	137238	170076	256	0	5	251	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	3362858	219168	213175	933534	1980	2470	3289163	0	0	0	0	0
36559	806	2275	71147	21516	22935	24860	0	1054	1058	959	3021	68120	56351	118209	14796	271	14643	153	14112	14372	531	271	92	352	61	14643	623	14643	2281	1777	504	12866	1777	3434105	233965	227818	970109	165	151	3343534	0	0	0	0	0
23578	13	0	137909	37657	43649	51362	0	2350	2155	2043	6505	131403	137660	170037	249	0	11	238	9	11	2	0	0	2	0	11	2	11	0	0	0	11	0	3572131	234214	227829	993707	165	151	3491574	0	0	0	0	0
34982	747	2321	69687	20675	22666	24464	0	1084	1021	959	3025	66656	55870	114748	13817	238	13694	123	13202	13456	492	238	73	327	45	13694	565	13694	2326	1806	520	11888	1806	3641944	248031	241523	1028707	2491	1957	3545957	0	0	0	0	0
23630	22	0	137437	37745	43466	50855	0	2365	2241	2110	6663	130771	137183	169720	254	0	7	247	7	7	0	0	0	0	0	7	0	7	0	0	0	7	0	3779498	248285	241530	1052355	2491	1957	3693997	0	0	0	0	0
