processed_m4510_ME21_HV0_test40_SRCoff_170715_213442_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
51003	2435	2066	62740	20330	17650	13577	13972	0	0	0	0	0	19207	164653	43533	1875	43264	269	41111	41390	2153	1874	646	925	333	43264	2799	43264	2072	2031	41	41233	2031	79171	43595	43287	51595	2072	2031	104937	23480	23298	22828	17605	15598
1708	11	0	47951	11690	10933	8760	16812	0	0	0	0	0	47766	59596	185	1	69	116	65	68	4	1	0	3	1	69	4	69	0	0	0	69	0	127156	43780	43356	53303	2072	2031	252974	89	13283	14413	10760	17529
56431	2773	2276	67846	22311	19244	14404	14915	0	0	0	0	0	19592	180206	48254	2034	47915	339	45467	45883	2448	2032	654	1070	366	47915	3102	47915	2285	2253	32	45662	2253	195039	92034	91271	109735	261	188	307350	25842	25549	24929	18840	16671
1730	12	0	47984	11618	11156	8746	16733	0	0	0	0	0	47784	59872	200	2	88	112	85	86	3	2	1	2	1	88	4	88	0	0	0	88	0	243051	92234	91359	111468	261	188	455400	107	13224	14537	10760	17452
52157	2524	2092	63886	21131	17684	13809	14136	0	0	0	0	0	19268	168124	44618	1968	44291	327	42071	42327	2220	1964	663	919	340	44291	2883	44291	2098	2055	43	42236	2055	306972	136852	135650	163629	2359	2243	509770	24080	23982	23068	17784	15808
1698	14	0	48066	11598	11028	8957	16708	0	0	0	0	0	47851	60150	215	1	89	126	84	88	5	1	0	4	0	89	5	89	0	0	0	89	0	355074	137067	135739	165327	2359	2243	657823	101	13232	14476	10840	17424
53253	2601	2078	64585	21146	18034	13980	14291	0	0	0	0	0	19079	170931	45506	1980	45187	319	42894	43209	2293	1978	667	982	339	45187	2960	45187	2086	2046	40	43141	2046	419699	182574	180926	218581	349	193	712193	24329	24221	23321	18102	16010
1700	12	0	48528	11831	11126	8838	17003	0	0	0	0	0	48344	60448	184	2	74	110	69	73	5	1	1	5	1	74	6	74	0	0	0	74	0	468274	182758	181000	220281	349	193	860246	101	13512	14776	10781	17720
52739	2587	2078	64334	20897	18101	13958	14280	0	0	0	0	0	19305	169481	45029	1904	44728	301	42444	42827	2284	1901	607	990	359	44728	2891	44728	2084	2055	29	42673	2055	532644	227787	225728	273020	2433	2248	914616	24124	23939	23350	18090	15933
1708	18	0	47743	11617	11052	8719	16606	0	0	0	0	0	47555	59431	188	4	80	108	70	76	10	4	0	6	0	80	10	80	0	0	0	80	0	580429	227977	225809	274729	2433	2248	1062657	88	13332	14466	10617	17333
51912	2491	2038	63380	20661	17648	13687	14128	0	0	0	0	0	18936	167097	44444	1862	44101	343	41868	42243	2233	1858	622	997	353	44101	2855	44101	2046	1999	47	42102	1999	643844	272421	269910	326641	383	151	1117039	23870	23563	22879	17715	15839
1699	14	0	47894	11727	10935	8706	16760	0	0	0	0	0	47695	59776	199	3	75	124	71	72	4	3	1	2	1	75	5	75	0	0	0	75	0	691779	272620	269985	328340	383	151	1265080	95	13336	14474	10661	17495
50490	2459	2020	62295	20238	17412	13445	13910	0	0	0	0	0	19173	163209	43122	1804	42825	297	40641	41023	2184	1802	617	999	345	42825	2801	42825	2031	1982	49	40843	1982	754098	315742	312810	378830	2414	2133	1319454	23131	23214	22505	17339	15591
1759	15	0	47991	11787	10954	8768	16739	0	0	0	0	0	47805	59786	186	2	85	101	78	83	7	2	0	5	0	85	7	85	0	0	0	85	0	802138	315928	312895	380590	2414	2133	1467502	104	13372	14435	10749	17397
