processed_m4486_ME21_HV0_test40_SRCoff_170715_172447_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
51471	2367	1928	87096	26477	23116	18043	22277	0	0	0	0	0	44209	193322	42887	1764	42500	387	40438	40736	2062	1764	595	893	340	42500	2657	42500	1937	1889	48	40611	1889	126990	42999	42530	52885	1937	1889	104926	23725	30230	30135	22931	24269
4229	15	0	116409	28782	26480	21563	40199	0	0	0	0	0	116108	144843	301	1	65	236	63	64	2	1	1	2	0	65	3	65	0	0	0	65	0	243625	43300	42595	57126	1937	1889	252965	122	32723	34999	26447	41940
50820	2458	1986	86519	26352	22907	17779	22201	0	0	0	0	0	44184	191774	42335	1822	42003	332	39865	40183	2138	1820	602	920	388	42003	2740	42003	1995	1950	45	40053	1950	330244	85635	84598	107951	3932	3839	307351	23747	30082	29734	22704	24166
4271	14	0	116463	28450	26478	21696	40469	0	0	0	0	0	116124	144969	339	1	76	263	73	75	3	1	0	2	0	76	3	76	0	0	0	76	0	446801	85974	84674	112230	3932	3839	455386	128	32351	35091	26435	42258
52910	2490	2079	88902	27021	23606	18219	22961	0	0	0	0	0	44552	198425	44350	1832	43986	364	41796	42155	2190	1831	630	989	371	43986	2820	43986	2089	2045	44	41941	2045	535817	130324	128660	165141	1925	1788	509771	24757	30801	30658	23368	24949
4250	21	0	116418	28560	26594	21544	40321	0	0	0	0	0	116049	144725	369	4	91	278	84	87	7	4	3	6	1	91	10	91	0	0	0	91	0	652324	130693	128751	169394	1925	1788	657809	134	32502	35140	26224	42062
54066	2597	2066	89238	27216	23618	18516	22852	0	0	0	0	0	44009	200558	45229	1932	44893	336	42629	42964	2264	1929	676	1011	359	44893	2940	44893	2081	2031	50	42862	2031	741657	175922	173644	223461	4006	3819	712183	25125	30994	30642	23740	24920
4136	12	0	116243	28719	26393	21439	40323	0	0	0	0	0	115929	144380	314	1	80	234	77	79	3	1	0	2	1	80	3	80	0	0	0	80	0	857988	176236	173724	227600	4006	3819	860232	110	32557	34963	26252	42013
50739	2487	1944	86680	26165	22976	17837	22560	0	0	0	0	0	44555	191217	42125	1809	41760	365	39616	39952	2144	1808	593	929	330	41760	2737	41760	1949	1892	57	39868	1892	944769	218361	215484	278344	1859	1615	914604	23464	29932	29888	22763	24546
4150	11	0	115919	28616	26259	21349	40293	0	0	0	0	0	115557	144281	362	4	97	265	91	93	6	4	1	3	1	97	7	97	0	0	0	97	0	1060776	218723	215581	282498	1859	1615	1062657	131	32583	34882	26127	41995
51870	2547	1934	87800	26686	23180	18218	22653	0	0	0	0	0	44408	195235	43392	1873	43027	364	40796	41156	2231	1871	659	1019	403	43027	2890	43027	1949	1882	67	41145	1882	1148674	262116	258608	334372	3808	3497	1117027	24536	30475	30220	23298	24722
4296	18	0	116565	29052	26690	21406	40076	0	0	0	0	0	116199	144956	366	4	90	276	85	86	5	4	2	3	0	90	7	90	0	0	0	90	0	1265327	262483	258698	338673	3808	3497	1265080	143	32896	35270	26290	41726
52850	2526	1987	88331	27029	23630	18067	22512	0	0	0	0	0	44152	197292	44179	1845	43844	335	41604	42002	2240	1842	576	974	345	43844	2816	43844	1992	1941	51	41903	1941	1353758	306663	302543	391528	1704	1342	1319453	24673	30965	30665	23122	24412
4160	27	0	116154	28631	26610	21091	40496	0	0	0	0	0	115813	144470	341	2	86	255	81	84	5	2	1	4	0	86	6	86	0	0	0	86	0	1470007	307004	302629	395693	1704	1342	1467491	121	32529	35143	25916	42208
54040	2591	2140	89985	27296	24006	18580	23089	0	0	0	0	0	44733	201621	45252	1955	44900	352	42627	42950	2273	1950	669	992	358	44900	2942	44900	2145	2092	53	42808	2092	1560065	352256	347529	449734	3849	3434	1521873	25351	31176	31156	23759	25148
4336	12	0	116415	28833	26551	21710	39958	0	0	0	0	0	116045	145044	370	2	91	279	88	91	3	0	0	3	0	91	3	91	0	0	0	91	0	1676590	352626	347620	454075	3849	3434	1669913	137	32851	35189	26429	41719
51339	2440	1958	87553	26624	23036	18289	22412	0	0	0	0	0	44590	194098	42963	1782	42612	351	40462	40834	2150	1778	570	942	380	42612	2720	42612	1962	1920	42	40692	1920	1764234	395589	390232	505419	1715	1258	1724285	23926	30381	30111	23288	24378
4247	9	0	116887	28893	26872	21709	40075	0	0	0	0	0	116550	145341	337	1	85	252	82	84	3	1	0	2	1	85	3	85	0	0	0	85	0	1881220	395926	390317	509671	1715	1258	1872334	134	32820	35163	26501	41767
50783	2496	1968	86879	26554	22866	17810	22475	0	0	0	0	0	44424	192165	42455	1860	42092	363	39903	40233	2189	1859	625	955	381	42092	2814	42092	1978	1920	58	40172	1920	1968195	438381	432409	560457	3693	3178	1926708	23749	30252	29858	22759	24408
4199	23	0	115970	28300	26502	21767	40036	0	0	0	0	0	115644	144239	326	6	80	246	70	75	10	5	0	5	1	80	10	80	0	0	0	80	0	2084265	438707	432489	564661	3693	3178	2074759	117	32266	35051	26569	41812
52809	2455	2061	88648	27107	23450	18275	22784	0	0	0	0	0	44545	197705	44103	1866	43734	369	41565	41872	2169	1862	626	933	392	43734	2795	43734	2067	2031	36	41703	2031	2172996	482810	476223	617472	1664	1113	2129131	24753	30891	30602	23291	24775
4318	12	0	116542	28695	26673	21507	40303	0	0	0	0	0	116195	144836	347	4	80	267	77	78	3	2	1	2	1	80	4	80	0	0	0	80	0	2289635	483158	476303	621798	1664	1113	2277180	129	32641	35050	26326	41944
53081	2571	2018	88860	26901	23478	18461	22951	0	0	0	0	0	44497	198522	44363	1955	44035	328	41790	42082	2245	1953	642	934	385	44035	2887	44035	2027	1983	44	42052	1983	2378568	527521	520338	674883	3691	3096	2331554	25014	30742	30713	23684	24982
4237	11	0	116296	28680	26463	21309	40449	0	0	0	0	0	115959	144384	337	0	84	253	81	84	3	0	0	3	0	84	3	84	0	0	0	84	0	2494963	527858	520422	679121	3691	3096	2479593	122	32622	35028	26019	42108
48628	2245	1870	84554	25354	22299	17508	22172	0	0	0	0	0	44057	185415	40497	1746	40162	335	38163	38421	1999	1741	604	862	336	40162	2603	40162	1877	1837	40	38325	1837	2579604	568355	560584	727752	1472	837	2533977	22886	28872	28880	22328	24084
